Tienda,Periodo,Área,Prod,VtaNeta,JEq,ProdMeta,VtaNetaMeta,JEqMeta,CAPO,CAPE,ProdUnid
1198 Cusco Wanchaq - PVH,202504,,74249,2545075,34.25926388888889,67101.927661153,2426925,37.928491605367235,,,8996.343587521136
P172 Puno - PVH,202509,SIN ELECTRO,74222,5247766,64.29621527777778,75240.33657057308,5056051,69.74670727419937,,,9140.199270844416
P221 Barranca - PVH,202511,SIN ELECTRO,74199,1872689,25.23888888888888,69197.59243933587,1634778,27.062926671065167,,,8701.979352850542
P180 Centro Trujillo - PVE,202505,MULTIFUNCIONAL,74190,728782,9.823145161290322,75251.84987126659,614259,9.684567505605873,10.0,10.5,11966.142011542852
P105 Salamanca - PVS,202503,,74135,2771957,37.39081989247313,77020.58440755756,2903506,35.98982117990791,,,10871.12101764384
P206 La Paz - PVS,202507,SIN ELECTRO,74125,972647,13.121754032258064,71935.16283353647,1123955,13.521156993149228,,,11185.544222150178
P195 San Borja - PVH,202504,SIN ELECTRO,74086,7696488,103.88525000000007,76795.20003827619,8576985,100.22095151993774,,,9055.911556260386
P142 Chincha - PVH,202511,SIN ELECTRO,74053,2962994,39.987451388888914,71505.77699203108,3118659,41.43713130101656,,,8795.968679757689
P262 Talara Municipalidad - PVH,202505,SIN ELECTRO,74027,4036977,53.63524193548387,70105.78738767178,4296600,57.58407016636559,,,9468.343045993171
P206 La Paz - PVS,202505,MULTIFUNCIONAL,74015,1000164,13.512963709677422,90776.21030124488,1090567,11.017905866315772,17.5,15.5,11074.358165620526
P125 SJ Lurigancho - PVH,202509,SIN ELECTRO,73999,3539983,47.838048611111134,74397.91093664512,4688002,47.581747866745005,,,7654.693087020018
P516 Ilo - PVH,202505,SIN ELECTRO,73980,4173313,55.812721774193534,72573.14043118186,4191232,57.50491897146689,,,8905.427189358423
P145 Piura - PVH,202505,SIN ELECTRO,73975,7735601,104.5700739247311,80425.84136686755,7809705,96.18302635733171,,,9092.592022880173
P219 La Perla - PVS,202508,,73975,887713,12.000154569892473,87803.36417942304,1032923,10.110240630256376,,,11131.218287398851
P219 La Perla - PVS,202508,MULTIFUNCIONAL,73975,887713,12.000154569892473,87803.36417942304,1032923,10.110240630256376,13.5,12.5,11131.218287398851
P104 Arequipa - PVH,202505,,73966,4835893,65.32477150537636,76922.58421721168,4659850,62.86701076428417,,,5856.0336482541825
P125 SJ Lurigancho - PVH,202502,SIN ELECTRO,73964,4214134,56.30239583333334,81502.33091408446,4393492,51.70569041077268,,,7224.709516875947
P216 Proceres - PVS,202506,SIN ELECTRO,73935,990707,13.399701388888886,91327.39436497971,1069937,10.847858486367754,,,9855.904707660879
P122 Ica - PVH,202509,SIN ELECTRO,73914,4403393,59.57486111111117,78314.70249126054,4951369,56.22690605881308,,,8472.439055436778
P146 Tacna - PVH,202505,FRESCOS,73908,1285806,17.322365591397855,74259.1919272403,1159964,17.31510950536389,18.5,20.5,9878.99078200846
P516 Ilo - PVH,202512,FRESCOS,73908,849187,11.412681451612885,67192.48465650364,752202,12.638120384164218,12.0,11.5,10100.950463636076
P769 Chiclayo Aventura - PVH,202505,SIN ELECTRO,73878,4064818,54.95559811827957,78927.48067635775,4093388,51.50066510633718,,,8769.499495988513
P108 Ayacucho - PVS,202502,SIN ELECTRO,73862,3051325,41.11489583333334,74868.54290004466,3147755,40.75576486206973,,,10502.225562004845
P105 Salamanca - PVS,202508,,73845,2514628,34.052647849462375,81306.98563745122,2716346,30.92757799696026,,,10412.808471385822
P080 Bolichera - PVH,202506,SIN ELECTRO,73838,4660297,63.11491666666667,71168.48179156012,5293429,65.48259738979938,,,8606.322224408123
P259 Moquegua - PVH,202512,FRESCOS,73828,858771,11.587305107526864,53345.76206316981,764295,16.09819818457331,13.5,14.5,10326.659986045644
V095 Monterrico - VIV,202507,FRESCOS,73793,2372585,32.15182795698925,77368.55134111023,2386677,30.66601776656651,39.5,33.5,8419.626727355426
P080 Bolichera - PVH,202509,,73787,5047437,67.30383333333334,74655.01021561098,6280385,67.61015229148731,,,8635.886861322906
P231 Ventanilla - PVH,202510,SIN ELECTRO,73781,4596395,62.298165322580665,84780.55479617366,5179936,54.21520301501313,,,8442.251024194582
P219 La Perla - PVS,202502,,73759,832190,11.282552083333332,88657.53230321914,964835,9.38657357565301,,,11517.180513791114
P219 La Perla - PVS,202502,MULTIFUNCIONAL,73759,832190,11.282552083333332,88657.53230321914,964835,9.38657357565301,13.5,13.0,11517.180513791114
P215 Magdalena - PVS,202506,MULTIFUNCIONAL,73756,1033362,14.010451388888892,79762.52794553325,1086062,12.955476796142204,15.0,15.0,11394.598615616811
P132 El Ejercito - PVS,202509,FRESCOS,73722,498652,6.763944444444445,57945.59179977409,559458,8.605527435513121,12.5,7.0,10679.401729759915
P108 Ayacucho - PVS,202509,,73721,2925109,39.611055555555566,77935.31325245996,3523581,37.5325222665692,,,10448.67535578591
P219 La Perla - PVS,202502,SIN ELECTRO,73710,831638,11.282552083333332,88213.73300630396,959832,9.42753335175793,,,11470.73712083093
P126 Santa Clara - PVH,202509,FRESCOS,73684,886216,12.027215277777776,66987.97954474506,948762,13.22947648253888,15.0,15.0,8276.85276274468
P141 Chosica - PVH,202503,SIN ELECTRO,73683,3583373,48.63202956989248,70752.999583054,3632711,50.64624116456896,,,8912.681988257771
P142 Chincha - PVH,202507,FRESCOS,73661,539189,7.319845430107527,75958.61185129473,511642,7.0984559467144805,7.5,8.0,9195.900465757675
P219 La Perla - PVS,202508,SIN ELECTRO,73650,883806,12.000154569892473,87710.29470813523,1031642,10.07641717475641,,,11095.968741442062
P105 Salamanca - PVS,202503,SIN ELECTRO,73641,2753506,37.39081989247313,75940.54152987534,2857112,36.25870838591214,,,10473.135628642098
P112 Ceres - PVH,202510,,73629,3544848,48.14485215053763,76273.1119731677,4139919,46.47572739980835,,,9586.785281982548
P291 La Curva - PVH,202502,,73610,5196120,70.58218749999999,87532.26610516637,6389988,59.36233918309711,,,9087.157577823727
P114 Pro - PVH,202501,SIN ELECTRO,73585,5641395,76.66538306451609,81548.16200572069,5864867,69.17868890293629,,,8036.345875706724
P769 Chiclayo Aventura - PVH,202504,SIN ELECTRO,73570,3990097,54.23502777777779,76563.28442525353,4006179,52.115023669020026,,,8840.002183910457
P201 Huaral - PVH,202509,,73569,3186003,43.30656944444444,77484.55513601944,3532718,41.117913039665325,,,8883.111152304646
P130 Chimbote - PVH,202507,SIN ELECTRO,73551,4317749,58.23374327956989,86554.97756427385,4900873,49.88447356240988,,,8040.479001188781
P133 Guardia Civil - PVH,202502,,73548,5643194,76.72765625000001,94018.51193310357,6408999,60.02216046575241,,,8119.556760213172
P207 Villa Marina - PVS,202508,,73544,592531,8.056821236559141,60646.39954689974,663428,9.770254201847179,,,12078.455900004587
P193 Trujillo Mansiche - PVS,202502,MULTIFUNCIONAL,73530,890743,10.681666666666668,81805.54516003367,897605,10.888536813213179,13.5,12.5,11642.329224528006
P262 Talara Municipalidad - PVH,202501,SIN ELECTRO,73522,4088838,55.222661290322556,73072.77577517259,4432833,55.9557016498234,,,9243.642719722651
P118 Alfonso Ugarte - PVH,202512,SIN ELECTRO,73465,3354547,45.53053091397844,81964.28506303756,3925562,40.92693747551225,,,7467.443123875738
P120 Universitaria - PVH,202501,,73443,4422922,60.22281586021505,78812.26596387416,4869251,56.11971875072555,,,8343.357045380868
P064 Miraflores - PVH,202508,ELECTRO,73441,170558,2.3223723118279573,118128.16092150172,214242,1.4438400519359558,2.0,2.5,6007.649991752732
P226 Paita - PVH,202510,SIN ELECTRO,73402,4106374,49.98197580645163,59207.70076904365,3611836,69.35541216197657,,,8717.384676572923
P108 Ayacucho - PVS,202510,,73353,3005236,40.91387096774194,83281.28995008707,3624264,36.08536445342196,,,10485.836950951247
P108 Ayacucho - PVS,202501,,73353,3240521,43.93506720430108,79231.32243273495,3386464,40.89949858846679,,,10657.404114637651
P105 Salamanca - PVS,202508,SIN ELECTRO,73329,2497050,34.052647849462375,79952.97931069149,2672157,31.23148645026276,,,9942.125543266531
V290 Asia - VIV,202501,FRESCOS,73323,1886040,25.722224462365595,54616.939786776675,1595372,34.53214693761788,31.0,26.0,6864.435860060974
P159 Acho - PVH,202510,FRESCOS,73313,245950,3.354778225806452,55198.052747918235,260817,4.455778379052981,4.5,3.5,9297.878399249987
P125 SJ Lurigancho - PVH,202501,SIN ELECTRO,73310,3787643,51.66625672043009,75105.52675179648,4083779,50.43094781183199,,,7340.3020476619295
P216 Proceres - PVS,202508,,73303,1095381,14.943259408602152,84746.67087634948,1108959,12.925362243411637,,,10411.760630377363
P291 La Curva - PVH,202511,FRESCOS,73287,806412,11.003465277777778,64528.33493298034,725037,12.497014696528986,11.5,13.5,8853.021983604911
P110 Corpac - PVS,202507,FRESCOS,73278,855891,11.680026881720432,80986.80800464867,952984,10.568278107106922,12.5,13.0,10234.735006225588
P108 Ayacucho - PVS,202509,SIN ELECTRO,73273,2907359,39.611055555555566,77409.55874015545,3496863,37.55814187960014,,,10090.492525234955
P102 Chiclayo - PVH,202508,SIN ELECTRO,73259,6452155,81.90456317204293,85586.35711495634,6607787,75.3876548494021,,,8149.088697268392
P206 La Paz - PVS,202506,,73258,936717,12.786520833333332,74062.05903159882,1094734,12.647729515599165,,,11123.258770221897
P080 Bolichera - PVH,202510,,73254,5127338,67.6337836021505,78227.00412390304,6290140,65.54435348027462,,,8381.304280335664
P146 Tacna - PVH,202502,FRESCOS,73249,1218576,16.55953125,67774.64657969147,1157883,17.979819762942796,18.5,18.5,10274.640473292382
P207 Villa Marina - PVS,202508,SIN ELECTRO,73246,590130,8.056821236559141,60619.29023903614,663084,9.73501846809784,,,12073.367044388186
P177 Talara - PVH,202503,SIN ELECTRO,73237,3577461,48.84800403225808,68154.71929723141,3644228,52.490293509951016,,,10927.130198554514
P037 Jockey Plaza - PVH,202509,,73232,4404869,59.222381944444486,71479.20338113784,5321722,61.62448700655738,,,8245.066712413878
P202 LurIn - PVH,202509,SIN ELECTRO,73194,4212617,57.55390277777779,73898.50714890772,4767994,57.00543965673689,,,8031.381673363688
P080 Bolichera - PVH,202505,FRESCOS,73185,1024965,14.005174731182798,68040.51592729823,1030184,15.064045826683365,15.0,14.5,9547.47245689717
P142 Chincha - PVH,202502,FRESCOS,73179,505988,6.914427083333333,60444.3445263086,488583,8.371141815919055,7.5,7.5,9585.483251353979
V095 Monterrico - VIV,202512,,73172,6248240,85.32204973118269,76710.92071514948,6733325,81.45176881922168,,,8182.264633814288
V095 Monterrico - VIV,202512,SIN ELECTRO,73166,6247751,85.32204973118269,76700.68860137329,6731999,81.45625409532681,,,8175.496160696032
P202 LurIn - PVH,202506,,73156,5266541,71.99096527777779,102171.836827873,6014389,51.545917480885095,,,8502.089916954277
P159 Acho - PVH,202511,FRESCOS,73146,267749,3.660465277777778,64659.334719677165,265736,4.140923057139318,4.5,4.5,9294.76648953628
P120 Universitaria - PVH,202510,SIN ELECTRO,73139,3509503,47.984200268817204,76598.54126989504,4672018,45.8168439217956,,,8252.194217714752
1198 Cusco Wanchaq - PVH,202505,SIN ELECTRO,73125,2353624,32.18649865591397,66314.10036998692,2215270,35.49205699645178,,,9745.80066485
V095 Monterrico - VIV,202503,,73090,5723821,78.31235887096773,72824.59448960291,5633688,78.59736549329064,,,9201.920442561881
P102 Chiclayo - PVH,202507,SIN ELECTRO,73081,6446053,83.2693749999999,87301.28906107745,6966447,73.83685704217075,,,8131.2160683324555
V095 Monterrico - VIV,202503,SIN ELECTRO,73081,5723151,78.31235887096773,72812.79671837627,5632759,78.60089720404338,,,9192.432795775194
P120 Universitaria - PVH,202502,,73078,4529475,61.98140624999999,81670.78999073715,5119402,55.4601539976988,,,8117.2937085466665
P201 Huaral - PVH,202510,,73074,3299508,45.152822580645164,75390.90676990327,3502858,43.76532676639982,,,8698.9232909742
P206 La Paz - PVS,202506,SIN ELECTRO,73074,934364,12.786520833333332,73957.42147461092,1093112,12.633814448503468,,,11121.381793653149
P080 Bolichera - PVH,202501,SIN ELECTRO,73063,4931365,67.49430107526878,78574.06232467096,5479026,62.76072935650716,,,8827.749165600606
1199 San Miguel - PVH,202501,,73057,5585774,76.16813844086012,71183.37507739724,5578169,78.47020703818303,,,8664.200629143637
P145 Piura - PVH,202507,SIN ELECTRO,73055,7443626,101.89139784946234,87765.4711114688,8384252,84.81269143472188,,,8900.528397302634
P231 Ventanilla - PVH,202502,SIN ELECTRO,73035,4801704,65.74520833333332,86275.4488040984,4578136,55.655509146095575,,,8334.98081292363
P141 Chosica - PVH,202507,,73023,4188129,57.353803763440865,83648.71313698235,4338730,50.06805786888269,,,8511.118321173306
1199 San Miguel - PVH,202505,SIN ELECTRO,73017,5352851,73.1372043010752,65239.989919320986,5489432,82.04862518555875,,,9183.726482557464
P216 Proceres - PVS,202502,MULTIFUNCIONAL,72997,983161,13.468541666666667,92569.51957363148,1111856,10.620785054609426,15.0,14.0,11176.694086528792
P220 Trujillo Valcarcel - PVS,202507,FRESCOS,72987,185755,2.54502688172043,0,200472,Infinity,,,10876.89493530499
SO02 Pucallpa - PVO,202503,FRESCOS,72986,1378138,18.57573252688172,96042.86969043221,1470830,14.34920098120819,20.0,21.5,9362.086246037998
P037 Jockey Plaza - PVH,202504,SIN ELECTRO,72979,4380642,60.02572916666668,66174.67004200601,4861392,66.19817593679393,,,8892.24479919201
P117 Izaguirre - PVH,202502,SIN ELECTRO,72936,4664675,63.95604166666667,87556.53697744955,5473715,53.27615014286599,,,7142.266908586302
P141 Chosica - PVH,202510,FRESCOS,72932,528667,7.248810483870968,74018.18033762634,469963,7.142397551365603,8.0,8.5,8283.786716953005
P143 Nvo Chimbote - PVH,202502,SIN ELECTRO,72909,3429964,46.81854166666667,84599.45877893611,3734939,40.543568475570495,,,8024.4446244142955
P059 Callao - PVH,202508,FRESCOS,72906,650295,8.919637096774194,80283.1893023231,693235,8.10001565273121,11.5,10.0,9628.102474153166
P084 Comas - PVH,202510,,72894,4382270,60.118380376344085,79984.25256872874,6628934,54.78916385740317,,,8576.951454315886
P236 Pisco - PVH,202510,SIN ELECTRO,72893,3368727,46.21463037634409,71890.68799966796,3423636,46.85901879274766,,,8332.812074098514
P333 Ves Placita - PVH,202508,FRESCOS,72888,691105,9.481801075268816,75374.00434163598,723732,9.169014782172573,10.0,11.0,8221.178590565403
P202 LurIn - PVH,202502,SIN ELECTRO,72884,4695284,64.4214583333333,86453.55950142564,5170752,54.30989998650747,,,7914.958356913946
P134 Centro Civico - PVH,202509,,72883,4752266,65.20417361111113,72504.17011993802,4983333,65.54472911197651,,,8046.056578050077
P226 Paita - PVH,202504,SIN ELECTRO,72871,4283840,51.5466388888889,59199.34507139887,3474763,72.36296524620948,,,8874.020069203778
P115 Huancayo - PVH,202505,SIN ELECTRO,72866,6621139,90.86743279569883,75766.3574691155,7120995,87.38890942063519,,,8370.822159245643
P112 Ceres - PVH,202504,,72860,3736759,51.28656944444447,64211.291223798486,4032579,58.194741279631096,,,8929.07119662311
P216 Proceres - PVS,202501,,72853,1035404,14.212211021505377,83327.9377779394,1048469,12.42564999939453,,,11063.551952759086
1198 Cusco Wanchaq - PVH,202501,,72842,2392015,32.68355510752689,64571.91530309115,2126328,37.04419481398736,,,8606.539866136518
P261 El Agustino - PVH,202504,ALMACÉN FRESCOS,72772,185167,2.5445,137123.27090143217,195477,1.3503699903213586,3.5,3.5,8622.694045981529
P110 Corpac - PVS,202505,FRESCOS,72761,914077,12.562694892473118,81279.28236745745,969859,11.246125253265987,12.5,18.0,10420.381225562756
P108 Ayacucho - PVS,202510,SIN ELECTRO,72743,2980245,40.91387096774194,82857.39165180035,3591655,35.96836710144307,,,10010.03254673468
P226 Paita - PVH,202507,SIN ELECTRO,72741,3831761,49.56319892473121,72475.71210150499,4241319,52.869593535465675,,,8691.22412082759
P080 Bolichera - PVH,202507,SIN ELECTRO,72731,4705523,64.69726478494623,71270.23911318569,5364612,66.02367451759304,,,8486.7430149498
P134 Centro Civico - PVH,202501,,72719,5042939,69.34836021505375,78402.2907835924,5001147,64.32132083894874,,,8228.534939116409
P144 Huacho - PVH,202511,SIN ELECTRO,72689,3465417,47.61983333333337,76444.22287667695,4037455,45.33262357301424,,,8524.398797419837
P108 Ayacucho - PVS,202501,SIN ELECTRO,72655,3209876,43.93506720430108,78512.18463579452,3354701,40.883790521052255,,,10238.558732782893
P147 Juliaca - PVH,202506,SIN ELECTRO,72649,7152512,84.02751388888889,76829.24445663155,6312697,93.09621773044296,,,8625.112495394613
P206 La Paz - PVS,202508,,72644,960818,13.226424731182798,69490.02369120359,1106307,13.826697545386294,,,11004.927859063499
P141 Chosica - PVH,202503,FRESCOS,72577,550112,7.579663978494624,78886.23161860903,525497,6.973486611195028,8.0,8.0,9013.30378151782
P059 Callao - PVH,202501,,72530,3618133,49.88436155913976,69997.75772190152,3361862,51.68926302432009,,,8401.08829503935
P231 Ventanilla - PVH,202509,SIN ELECTRO,72504,4425018,61.03120138888892,80430.11219003447,5167063,55.016936188586754,,,8402.239646774478
P259 Moquegua - PVH,202509,FRESCOS,72499,651798,8.952513888888891,50014.88167576027,608529,13.032090013238886,13.5,11.5,10764.597653359311
1199 San Miguel - PVH,202511,,72498,5628283,77.58236111111118,74494.67390331619,5798059,75.55281921637425,,,8287.928477442425
P769 Chiclayo Aventura - PVH,202507,SIN ELECTRO,72496,3914581,53.653165322580655,79213.53033394144,4364080,49.41808001104425,,,8306.585404988806
P333 Ves Placita - PVH,202505,FRESCOS,72478,739450,10.202452956989248,66047.35765641609,711803,11.195752506053012,10.0,11.0,8238.481505804857
P206 La Paz - PVS,202508,SIN ELECTRO,72469,958503,13.226424731182798,69440.56229134383,1105406,13.803216857296142,,,11001.979216418744
P181 Supermercados SKA - PVE,202503,,72466,823900,11.245584677419355,77518.15240546588,828927,10.628478291000986,,,12830.287542960408
P181 Supermercados SKA - PVE,202503,SIN ELECTRO,72463,823862,11.245584677419355,77007.40125089143,822498,10.698476336265964,,,12826.285972451553
P089 Risso - PVH,202502,SIN ELECTRO,72459,4009671,55.337187499999985,71726.07242637318,3902945,55.90255515685635,,,9350.447472596978
P110 Corpac - PVS,202503,FRESCOS,72450,991597,13.68655241935484,86090.0764737904,959063,11.518135546108915,12.5,15.0,10866.687712361881
P220 Trujillo Valcarcel - PVS,202510,FRESCOS,72441,177634,2.452116935483871,0,211446,Infinity,,,11357.276480986638
P141 Chosica - PVH,202502,,72430,3734887,51.565416666666664,66736.40860122781,3481997,55.96475969087863,,,8384.393202808731
SO03 Huanuco - PVO,202507,FRESCOS,72404,730895,10.041706989247311,64260.225782502246,720588,11.373995050590366,13.5,11.0,7402.357993476134
P262 Talara Municipalidad - PVH,202505,FRESCOS,72369,931038,12.848293010752688,67360.01404709675,971143,13.821825947795036,14.5,15.0,10375.453757821057
1199 San Miguel - PVH,202506,SIN ELECTRO,72323,4982813,68.75779166666666,67205.78500380427,5480539,74.14261628992116,,,9167.028270129385
P195 San Borja - PVH,202502,SIN ELECTRO,72318,7676604,106.14999999999998,74937.36357626072,7954190,102.44027363182896,,,8761.476071596799
P145 Piura - PVH,202510,FRESCOS,72292,1402150,19.39555107526882,69694.26142404908,1587584,20.11859113433644,24.0,23.0,10176.42186262369
P259 Moquegua - PVH,202501,SIN ELECTRO,72277,4409884,59.91745967741938,81805.3653339864,4486942,53.90702103701621,,,8991.652548364582
P132 El Ejercito - PVS,202505,FRESCOS,72270,535590,7.410920698924732,62388.824135642324,558909,8.584713487075017,12.5,8.5,10787.48150841763
P195 San Borja - PVH,202509,SIN ELECTRO,72245,7291445,100.32511805555556,82787.21180761323,8940463,88.07453132911849,,,8756.786805010403
P144 Huacho - PVH,202501,FRESCOS,72155,566055,7.844939516129033,46262.09737674262,451773,12.235822889529716,8.0,10.5,10067.763408196675
P221 Barranca - PVH,202510,,72144,2259933,31.32509408602152,83962.65435032338,2262924,26.915931106354975,,,9886.987063774057
P216 Proceres - PVS,202510,,72133,1045521,14.494327956989249,88267.45254398724,1070703,11.844920181410863,,,10222.426347718518
P145 Piura - PVH,202502,SIN ELECTRO,72109,7281746,100.98197916666666,90850.92596582338,8426467,80.15048567297235,,,7708.935360785287
P216 Proceres - PVS,202505,,72109,1074969,14.90750672043011,81553.2871903286,1126548,13.181180269180864,,,10953.765982624938
P080 Bolichera - PVH,202504,SIN ELECTRO,72102,4813609,66.76138194444444,70513.51569303831,5537101,68.2650594384594,,,8644.37176390751
P141 Chosica - PVH,202505,,72037,3962713,55.00950940860218,70010.56602861715,3869134,56.601641506229534,,,8757.58201044174
SO06 Tarapoto 2 - PVO,202512,FRESCOS,72025,1135916,15.745813172042991,0,,Infinity,19.0,17.5,8191.181909169413
P181 Supermercados SKA - PVE,202501,,72009,750959,10.428682795698926,78947.9183844869,835410,9.51207828359363,,,12587.63858980737
P258 Chaclacayo - PVS,202502,MULTIFUNCIONAL,72004,1170970,16.262604166666666,64983.9043196917,1141420,18.019389759029416,19.0,18.0,9680.47272051806
P516 Ilo - PVH,202509,SIN ELECTRO,71964,3943943,53.55106944444447,71686.21464651525,3889912,55.01675126030273,,,8818.558712257272
P223 Cusco Mall - PVH,202508,FRESCOS,71954,1025765,14.255772849462367,67142.99066783485,1260274,15.277321278025784,21.5,21.0,8715.093268667333
P110 Corpac - PVS,202501,FRESCOS,71949,891036,12.384213709677422,81720.6407638847,951775,10.903442161870334,12.5,13.0,10800.45226411746
P172 Puno - PVH,202507,SIN ELECTRO,71948,5412316,67.94732526881721,72172.85543545848,5430845,74.99101701525491,,,8552.225237726645
P132 El Ejercito - PVS,202504,ALMACÉN FRESCOS,71946,510314,7.0929930555555565,97004.56859005058,559373,5.260719339484192,7.0,7.5,10680.433126980755
P126 Santa Clara - PVH,202505,FRESCOS,71927,1031695,14.34369623655914,78816.2810606686,1022793,13.089865648518181,16.0,16.5,8295.052965269859
P769 Chiclayo Aventura - PVH,202501,SIN ELECTRO,71918,3845943,53.476471774193534,82985.06803619287,3884049,46.344995322804834,,,8468.56355655355
P132 El Ejercito - PVS,202507,ALMACÉN FRESCOS,71905,467553,6.502379032258065,110601.08056281823,575774,4.227380488696433,7.0,7.0,10282.388902324828
P723 Puruchuco - PVH,202503,SIN ELECTRO,71880,5940355,82.64233870967732,90010.11979105516,7388332,65.99651921128016,,,8188.9024750064755
P135 Colonial - PVH,202501,FRESCOS,71864,685545,9.539475806451614,70590.45501401076,664873,9.711582675928826,10.5,11.0,10322.109620887733
P769 Chiclayo Aventura - PVH,202511,FRESCOS,71857,628657,8.748784722222224,56435.50382055708,583135,11.139389700477992,11.0,10.5,9128.507848312263
P215 Magdalena - PVS,202508,,71848,1090271,15.17475806451613,86839.82426434218,1109423,12.554963454108263,,,11056.639538282481
P215 Magdalena - PVS,202508,SIN ELECTRO,71848,1090271,15.17475806451613,86752.9123586119,1108162,12.567541427233362,,,11056.639538282481
P142 Chincha - PVH,202504,SIN ELECTRO,71826,3085008,42.95107638888889,65923.82104234584,3094649,46.796564295300186,,,8506.488212121187
P192 Sullana - PVH,202501,,71775,2843180,39.61266129032258,69521.17129710787,3003677,40.89660540742757,,,16269.383954706565
P123 El Chacarero - PVH,202510,,71767,8656805,112.58940188172038,81000.24344300362,6368843,106.87380842369222,,,7228.910327235178
P261 El Agustino - PVH,202503,,71746,2479490,34.559159946236555,71840.27642215362,2416430,34.51392482720726,,,6573.866533603065
P181 Supermercados SKA - PVE,202505,,71737,755781,10.489415322580646,74944.55761710792,820972,10.084534007943418,,,12160.297411945605
P181 Supermercados SKA - PVE,202505,SIN ELECTRO,71728,755694,10.489415322580646,74282.33511201627,812923,10.173273347700063,,,12150.57332372303
P147 Juliaca - PVH,202504,SIN ELECTRO,71727,7264479,86.08585416666666,77192.68992439372,6236636,94.10837732323083,,,8507.772665902088
P199 Grifo Kio - PVS,202512,MULTIFUNCIONAL,71726,1861936,25.95908602150534,69754.35693299648,1509344,26.69275858694402,28.0,29.5,8720.315877549257
P105 Salamanca - PVS,202504,,71725,2544245,35.47215972222223,72354.91301741533,2741018,35.16340651791839,,,10210.758629762659
P238 Grifo Mexico - PVH,202501,FRESCOS,71717,178503,2.4889986559139787,38715.81046741997,175242,4.610605017560297,3.0,3.5,7123.432934715402
P181 Supermercados SKA - PVE,202501,SIN ELECTRO,71707,747812,10.428682795698926,78774.85910765023,833481,9.493029863475519,,,12231.601296053326
P059 Callao - PVH,202511,,71643,3769598,52.616277777777796,72733.90955278603,3660767,51.82724554719893,,,8275.691447408013
P262 Talara Municipalidad - PVH,202501,FRESCOS,71637,892645,12.460752688172043,61165.586011886786,1004258,14.593914947966416,14.5,15.0,10670.105917935885
P223 Cusco Mall - PVH,202510,FRESCOS,71633,1125178,15.707567204301078,63857.318628498804,1121859,17.620181432075444,21.5,19.5,8738.709706899368
P109 Dasso - PVS,202506,,71633,5275512,73.17352777777784,62695.97517265458,5318382,84.14435257561736,,,8768.416932808495
P109 Dasso - PVS,202506,SIN ELECTRO,71618,5274472,73.17352777777784,62392.664752748606,5313169,84.53674019056288,,,8751.648573577186
SO02 Pucallpa - PVO,202502,SIN ELECTRO,71608,6013525,82.0925,91008.3223654938,6484901,66.07664731857594,,,7628.008283338917
1199 San Miguel - PVH,202502,,71586,5440144,75.76406250000001,65727.19699985028,5350985,82.76854480820768,,,8559.547080781207
P769 Chiclayo Aventura - PVH,202506,SIN ELECTRO,71577,3835204,52.5709722222222,85265.68318718373,4191095,44.97946074718685,,,8450.137427974356
P114 Pro - PVH,202502,SIN ELECTRO,71557,5353042,74.80822916666668,81402.04101680189,6012316,65.76053896357584,,,7878.046473831003
P120 Universitaria - PVH,202509,,71548,3775263,52.76527083333337,77796.98398900786,4978333,48.52711835889959,,,8435.622009899973
P141 Chosica - PVH,202508,,71540,3918882,54.77857526881722,85359.83732230586,4037493,45.910143375776265,,,8610.484257492159
P104 Arequipa - PVH,202502,SIN ELECTRO,71472,4503015,62.689218749999995,80290.0553523131,4386919,56.08434818285713,,,5741.179857979966
P216 Proceres - PVS,202501,SIN ELECTRO,71467,1015708,14.212211021505377,81668.81142046799,1026189,12.436917745388435,,,9557.80453825628
P216 Proceres - PVS,202508,SIN ELECTRO,71407,1067060,14.943259408602152,83282.30622223175,1089798,12.812559574811035,,,9566.965016862621
P238 Grifo Mexico - PVH,202510,FRESCOS,71403,175018,2.4511290322580646,74769.41004226058,176572,2.3407754575176862,2.5,2.5,7195.112851220636
P206 La Paz - PVS,202502,MULTIFUNCIONAL,71392,953267,13.352604166666666,63409.71260273645,994613,15.033454196082598,17.5,14.5,10999.081764637049
P126 Santa Clara - PVH,202502,SIN ELECTRO,71385,5527139,77.42666666666666,85045.17310593558,6996602,64.99063001629945,,,7584.810379714138
V093 Dos de Mayo - VIV,202508,FRESCOS,71375,1193058,16.71532258064516,72162.7680134841,1139893,16.5328709366729,17.0,21.5,8061.861764847783
P105 Salamanca - PVS,202504,SIN ELECTRO,71367,2531546,35.47215972222223,71464.79177228827,2700688,35.42368790587664,,,9907.788636275982
P109 Dasso - PVS,202508,,71336,5200959,72.55104838709681,66488.26365604317,5462962,78.22371549519747,,,8691.569095397786
P216 Proceres - PVS,202510,SIN ELECTRO,71332,1033915,14.494327956989249,86455.89756620504,1046569,11.958875555114817,,,9544.23001952933
P109 Dasso - PVS,202508,SIN ELECTRO,71322,5199917,72.55104838709681,66443.46609216237,5458923,78.26076822643931,,,8674.615515437958
P068 Primavera - PVH,202511,ELECTRO,71315,212063,2.9735902777777783,126710.4516625024,350407,1.6735996693061743,2.5,3.0,2862.5328995765963
P120 Universitaria - PVH,202507,,71299,4398569,61.69145161290322,82779.10249584712,5248901,53.136223000493025,,,7712.420725410276
